Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-249.067	-316.7418	67.6748	3.979149	0.170092	0.504443	0.245861	0.0796037	1.630616	1.132708
6	-245.3772	-315.0233	69.64612	1.604225	0.339911	0.0406617	0.338067	0.281361	1.549932	0.7202426
12	-252.833	-322.554	69.721	1.220101	0.0837385	0.227448	0.513156	0.175658	1.224437	1.317738
18	-254.5708	-324.3649	69.79414	1.220101	0.151609	0.281256	0.249107	0.318028	1.151304	1.317738
24	-252.392	-319.8508	67.45878	4.390522	0.0696308	0.320231	0.108665	0.501473	2.054793	0.6532937
30	-243.0439	-310.7192	67.67531	4.390522	0.0140324	0.461835	0.141781	0.382352	1.727327	0.8261199
36	-242.7139	-311.5477	68.8338	2.691459	0.0143175	0.41628	0.284587	0.284815	1.63254	0.5869679
42	-245.0062	-314.5816	69.57546	1.412724	0.0375725	0.344888	0.0559277	0.561612	1.676124	0.8684206
48	-249.8379	-319.8922	70.05431	1.282607	0.0726846	0.119699	0.353094	0.454522	1.497925	0.5284128
54	-256.1891	-324.7678	68.57871	2.730184	0.0387344	0.0708269	0.567334	0.323105	1.850584	0.6228785
60	-260.4716	-327.6607	67.18905	4.361307	0.0548603	0.408134	0.212103	0.324902	2.353626	0.6174013
66	-253.7811	-324.3522	70.57113	0.4456888	0.113705	0.168696	0.347634	0.369966	1.822459	0.461801
72	-249.7198	-319.048	69.32815	1.726609	0.0997928	0.132647	0.273346	0.494214	1.582656	0.952055
78	-255.5223	-326.3782	70.85589	0.2656752	0.0868729	0.244941	0.237957	0.43023	1.655605	0.5371556
84	-263.4945	-328.5474	65.05291	14.44373	0.0883815	0.24598	0.0043462	0.661292	1.518851	0.4999764
90	-260.1852	-328.09	67.90486	4.289679	0.230011	0.508196	0.0483999	0.213393	1.694739	0.5237761
96	-260.2413	-327.968	67.72665	4.289679	0.194459	0.158826	0.529835	0.11688	1.696852	0.8594209
102	-253.4629	-323.7535	70.29054	0.5580519	0.140585	0.274752	0.295257	0.289406	1.603619	1.081039
108	-251.7729	-322.0534	70.28045	1.422939	0.0162798	0.469931	0.271501	0.242288	0.9145836	0.9222463
114	-258.672	-328.6514	69.97943	1.179394	0.126448	0.296626	0.514495	0.0624304	1.438545	0.9222463
120	-256.1675	-326.1857	70.01819	1.179394	0.2546	0.51054	0.232762	0.0020979	1.41866	0.901341
126	-255.521	-322.8669	67.34597	5.310845	0.16671	0.591535	0.221032	0.020723	1.675232	0.7921151
132	-258.9214	-327.6798	68.7584	2.749589	0.465162	0.225877	0.292086	0.0168739	0.8960865	1.414105
138	-262.0319	-327.3444	65.31246	11.00713	0.413862	0.319408	0.259874	0.00685548	1.241401	1.414105
144	-260.1528	-329.554	69.4012	1.515309	0.344783	0.223223	0.32235	0.109643	1.557673	1.078286
150	-250.6159	-320.0685	69.45263	1.61199	0.289731	0.424163	0.127635	0.158471	1.424378	1.078286
